"taxid","species_name","accession_num","seq_name","seq_len"
342864,"Thorichthys aureus","NC_031182","Thorichthys aureus voucher ThorAur mitochondrion, complete genome",16530
342863,"Parachromis motaguensis",NA,NA,NA
338890,"Melanochromis vermivorus",NA,NA,NA
331646,"Haplochromis paludinosus","KJ176274","Haplochromis paludinosus NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
329924,"Lamprologus teugelsi","OQ862831","Lamprologus teugelsi mitochondrion, partial genome",16582
329923,"Lepidiolamprologus kendalli",NA,NA,NA
329916,"Neolamprologus buescheri","HM623803","Neolamprologus buescheri isolate 1745 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
329915,"Lamprologus speciosus","EF191102","Lamprologus speciosus isolate 1908 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
329339,"Heroina isonycterina",NA,NA,NA
329337,"Nandopsis tetracanthus",NA,NA,NA
329336,"Australoheros scitulus",NA,NA,NA
329334,"Australoheros angiru",NA,NA,NA
323801,"Tramitichromis intermedius",NA,NA,NA
323800,"Trematocranus placodon","NC_018555","Trematocranus placodon mitochondrion, complete genome",16579
323798,"Taeniochromis holotaenia",NA,NA,NA
323797,"Taeniolethrinops furcicauda",NA,NA,NA
323792,"Maylandia lanisticola","JX122932","Maylandia lanisticola voucher MW5069 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
323791,"Protomelas insignis",NA,NA,NA
323788,"Otopharynx argyrosoma",NA,NA,NA
323785,"Mylochromis ericotaenia",NA,NA,NA
323781,"Lethrinops mylodon",NA,NA,NA
323779,"Lethrinops longimanus",NA,NA,NA
323778,"Lethrinops altus",NA,NA,NA
323776,"Labidochromis vellicans","JX122936","Labidochromis vellicans voucher MW4913 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
323775,"Gephyrochromis lawsi",NA,NA,NA
323773,"Diplotaxodon argenteus",NA,NA,NA
323772,"Diplotaxodon apogon",NA,NA,NA
323771,"Diplotaxodon aeneus",NA,NA,NA
323768,"Ctenopharynx intermedius",NA,NA,NA
323766,"Corematodus taeniatus",NA,NA,NA
323764,"Chilotilapia rhoadesii","NC_035992","Chilotilapia rhoadesii mitochondrion, complete genome",16580
323762,"Copadichromis chrysonotus",NA,NA,NA
323759,"Buccochromis nototaenia","NC_031416","Buccochromis nototaenia mitochondrion, complete genome",16580
323756,"Alticorpus mentale",NA,NA,NA
318749,"Amphilophus hogaboomorum",NA,NA,NA
318743,"Mayaheros urophthalmus",NA,NA,NA
318736,"Maskaheros argenteus",NA,NA,NA
318730,"Rheoheros lentiginosus",NA,NA,NA
318681,"Amatitlania nanolutea",NA,NA,NA
318680,"Amphilophus lyonsi",NA,NA,NA
318677,"Nandopsis haitiensis",NA,NA,NA
318676,"Australoheros facetus","PP928732","Australoheros facetus isolate AFAC9 mitochondrion, complete genome",16556
318672,"Cichlasoma taenia",NA,NA,NA
318583,"Andinoacara coeruleopunctatus",NA,NA,NA
318582,"Australoheros tembe",NA,NA,NA
318500,"Mesoheros atromaculatus",NA,NA,NA
316409,"Haplochromis obliquidens","KJ955416","Haplochromis obliquidens isolate HO_Hapobl NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1035
316406,"Cheilochromis euchilus","NC_020672","Cheilochromis euchilus mitochondrion, complete genome",16582
316396,"Orthochromis mosoensis","AY930055","Orthochromis mosoensis isolate T8 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
316395,"Orthochromis luichensis","AY930052","Orthochromis luichensis NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1042
316394,"Orthochromis rubrolabialis","AY930051","Orthochromis rubrolabialis NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
316393,"Orthochromis rugufuensis","AY930050","Orthochromis rugufuensis NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
316392,"Orthochromis kasuluensis","AY930049","Orthochromis kasuluensis NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
316391,"Orthochromis uvinzae","AY930048","Orthochromis uvinzae NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
313996,"Tyrannochromis maculiceps","GQ422571","Tyrannochromis maculiceps NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",877
313994,"Stigmatochromis modestus",NA,NA,NA
313993,"Lethrinops parvidens",NA,NA,NA
313992,"Aulonocara hueseri",NA,NA,NA
313991,"Labidochromis chisumulae",NA,NA,NA
311996,"Sargochromis giardi","EF393714","Sargochromis giardi isolate 2647 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311526,"Nimbochromis linni","NC_018558","Nimbochromis linni mitochondrion, complete genome",16584
311525,"Serranochromis stappersi","EU753960","Serranochromis stappersi isolate Cich97 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311523,"Serranochromis altus","EF393719","Serranochromis altus isolate 2681 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311521,"Sargochromis mellandi","EF393711","Sargochromis mellandi isolate 2619 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311520,"Serranochromis meridianus",NA,NA,NA
311519,"Sargochromis mortimeri",NA,NA,NA
311518,"Sargochromis coulteri","EU753955","Sargochromis coulteri isolate Cich154 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
311515,"Chetia brevicauda","EU753924","Chetia brevicauda isolate 3062 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311509,"Serranochromis macrocephalus","EF393705","Serranochromis macrocephalus isolate 2528 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311508,"Serranochromis angusticeps","EU753959","Serranochromis angusticeps isolate Cich135 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
311506,"Thoracochromis demeusii","KJ413186","Thoracochromis demeusii NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",758
311505,"Chetia brevis","EU753925","Chetia brevis isolate 3060 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311504,"Sargochromis codringtonii","EF393717","Sargochromis codringtonii isolate 2666 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311503,"Thoracochromis buysi","EU753933","Thoracochromis buysi isolate Cich153 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
311502,"Sargochromis carlottae","EF393683","Sargochromis carlottae isolate 2204 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311500,"Chetia flaviventris","EU753927","Chetia flaviventris isolate Cich171 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
311498,"Thoracochromis albolabris","EU753929","Thoracochromis albolabris isolate Cich137 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
311497,"Pharyngochromis acuticeps","EU753949","Pharyngochromis acuticeps isolate Cich156 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
311495,"Serranochromis thumbergi","EU753961","Serranochromis thumbergi isolate Cich124 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
309900,"Neolamprologus nigriventris","AY740392","Neolamprologus nigriventris isolate 1227 NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
309899,"Neolamprologus niger","AY740391","Neolamprologus niger isolate 315 NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
309894,"Cyprichromis zonatus","AY740377","Cyprichromis zonatus isolate C24 NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
309881,"Cyprichromis pavo","AY740382","Cyprichromis pavo isolate C31 NADH hydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1018
309879,"Cyprichromis microlepidotus","AY740354","Cyprichromis microlepidotus isolate 1680 Kigoma NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
309875,"Paracyprichromis nigripinnis","AY740339","Paracyprichromis nigripinnis isolate 1653 NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
306559,"Symphysodon discus","NC_026689","Symphysodon discus mitochondrion, complete genome",16544
304217,"Rhamphochromis longiceps","JQ950395","Rhamphochromis longiceps voucher 3G_7 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",956
303559,"Haplochromis flavus",NA,NA,NA
303557,"Haplochromis elegans","KY366782","Haplochromis elegans voucher 81110 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1009
303556,"Haplochromis aeneocolor","JQ950374","Haplochromis aeneocolor voucher A_2 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",823
303186,"Nandopsis ramsdeni",NA,NA,NA
302988,"Tylochromis pulcher",NA,NA,NA
302987,"Pelmatochromis nigrofasciatus","GQ167784","Pelmatochromis nigrofasciatus isolate J12 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
302985,"Rubricatochromis guttatus","KX347758","Rubricatochromis guttatus NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1047
302984,"Gobiocichla ethelwynnae",NA,NA,NA
302982,"Etia nguti","GQ167777","Etia nguti isolate J03 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
302979,"Tomocichla asfraci",NA,NA,NA
302965,"Paretroplus tsimoly",NA,NA,NA
302778,"Etroplus canarensis","NC_061969","Etroplus canarensis mitochondrion, complete genome",16339
299339,"Haplotaxodon trifasciatus","EF437492","Haplotaxodon trifasciatus isolate 5501 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
299337,"Greenwoodochromis christyi","AY682528","Greenwoodochromis christyi isolate 2679 Mpulungu NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
299336,"Benthochromis melanoides","AY682513","Benthochromis melanoides isolate 1839 N-Sumbu NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
296566,"Myaka myaka","NC_041675","Myaka myaka voucher myakZ101 mitochondrion, complete genome",16626
296564,"Konia dikume","NC_041676","Konia dikume voucher dikuB06 mitochondrion, complete genome",16618
296563,"Konia eisentrauti","AJ845103","Konia eisentrauti mitochondrial nd2 gene for NADH dehydrogenase subunit 2, specimen voucher CAM01 295",1047
296561,"Pungu maclareni","NC_041674","Pungu maclareni voucher pungC25 mitochondrion, complete genome",16565
296559,"Stomatepia mongo","AJ845095","Stomatepia mongo mitochondrial nd2 gene for NADH dehydrogenase subunit 2, specimen voucher CAM01 186",1047
296555,"Sarotherodon linnellii","NC_041673","Sarotherodon linnellii voucher linnAZ05 mitochondrion, complete genome",16634
296554,"Sarotherodon caroli","AJ845113","Sarotherodon caroli mitochondrial nd2 gene for NADH dehydrogenase subunit 2, specimen voucher CAM01 159",1047
296553,"Sarotherodon lohbergeri","NC_041677","Sarotherodon lohbergeri voucher lohbZ011 mitochondrion, complete genome",16634
293472,"Hemichromis elongatus","AY663714","Hemichromis elongatus isolate 2365 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
293471,"Bathybates hornii","AY663735","Bathybates hornii isolate 2233 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
293470,"Bathybates leo","AY663731","Bathybates leo isolate 2226 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
293469,"Bathybates vittatus","AY663728","Bathybates vittatus isolate 2715 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
293468,"Bathybates graueri","AY663726","Bathybates graueri isolate 2228 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
293467,"Bathybates minor","AY663722","Bathybates minor isolate 1883 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
287489,"Petrochromis fasciolatus","GQ995802","Petrochromis fasciolatus isolate 8035 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
287480,"Petrochromis macrognathus","AB850670","Petrochromis macrognathus mitochondrial ND2 gene for NADH dehydrogenase subunit 2, complete cds, isolate: Zm 03532",1047
286728,"Placidochromis polli","MH621346","Placidochromis polli NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1066
286602,"Xenotilapia nigrolabiata",NA,NA,NA
286601,"Sciaenochromis fryeri","JX157077","Sciaenochromis fryeri isolate H16 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1022
286583,"Otopharynx heterodon",NA,NA,NA
286582,"Nimbochromis fuscotaeniatus",NA,NA,NA
286578,"Hemibates stenosoma","KY940069","Hemibates stenosoma voucher DRC-3208 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",900
286576,"Greenwoodochromis bellcrossi","AY682524","Greenwoodochromis bellcrossi isolate 2486 Mpulungu NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
286574,"Baileychromis centropomoides","AY682511","Baileychromis centropomoides isolate 2314 Mpulungu NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
286572,"Aulonocara stuartgranti","NC_029380","Aulonocara stuartgranti mitochondrion, complete genome",16669
284754,"Satanoperca pappaterra",NA,NA,NA
284753,"Satanoperca daemon",NA,NA,NA
284752,"Geophagus abalios",NA,NA,NA
284751,"Geophagus dicrozoster",NA,NA,NA
284750,"Biotoecus dicentrarchus",NA,NA,NA
284748,"Cichla intermedia",NA,NA,NA
284746,"Apistogramma agassizii",NA,NA,NA
284745,"Mesonauta egregius",NA,NA,NA
284744,"Cichlasoma orinocense",NA,NA,NA
284743,"Apistogramma hoignei",NA,NA,NA
284740,"Mikrogeophagus ramirezi","NC_031439","Mikrogeophagus ramirezi voucher MikRam_run4RL4 mitochondrion, complete genome",16526
284734,"Crenicichla sveni","MW563519","Crenicichla sveni isolate C521 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1014
284732,"Geophagus surinamensis",NA,NA,NA
284725,"Gymnogeophagus balzanii","KR150864","UNVERIFIED: Gymnogeophagus balzanii mitochondrion sequence",16587
284720,"Gymnogeophagus rhabdotus",NA,NA,NA
284718,"Crenicichla geayi","MW563500","Crenicichla geayi isolate C499 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",977
284704,"Apistogrammoides pucallpaensis",NA,NA,NA
284697,"Satanoperca mapiritensis",NA,NA,NA
284696,"Geophagus brachybranchus",NA,NA,NA
284692,"Geophagus grammepareius",NA,NA,NA
284691,"Biotodoma cupido",NA,NA,NA
281269,"Haplochromis guiarti",NA,NA,NA
281253,"Amphilophus zaliosus",NA,NA,NA
278785,"Lamprologus stappersi","NC_072332","Lamprologus meleagris mitochondrion, complete genome",16582
277995,"Pseudocrenilabrus nicholsi","AY602994","Pseudocrenilabrus nicholsi isolate 2451 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
277994,"Pseudocrenilabrus philander","KY366838","Pseudocrenilabrus philander voucher 84822 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1028
272725,"Neolamprologus modestus","HM623821","Neolamprologus modestus isolate 3457 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
272724,"Lamprologus lemairii","EF679247","Lamprologus lemairii NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
272723,"Neolamprologus mondabu",NA,NA,NA
272722,"Julidochromis ornatus","DQ093111","Julidochromis ornatus NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
272721,"Neolamprologus fasciatus","EF191120","Neolamprologus fasciatus isolate 2516 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
272720,"Lepidiolamprologus attenuatus","AY740387","Lepidiolamprologus attenuatus isolate 1827 Mutondwe Island NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
272719,"Lepidiolamprologus profundicola","HM623830","Lepidiolamprologus profundicola isolate 3652 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
272718,"Neolamprologus petricola","HM623827","Neolamprologus petricola isolate 3631 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
272717,"Telmatochromis dhonti","EF679266","Telmatochromis dhonti NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
257977,"Haplochromis chilotes","KJ413182","Haplochromis chilotes NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",758
252142,"Vieja fenestrata",NA,NA,NA
247411,"Amphilophus trimaculatus",NA,NA,NA
247410,"Vieja guttulata",NA,NA,NA
247407,"Thorichthys helleri",NA,NA,NA
247403,"Herichthys bartoni",NA,NA,NA
247402,"Herichthys steindachneri",NA,NA,NA
247401,"Thorichthys callolepis",NA,NA,NA
247400,"Paraneetroplus bulleri",NA,NA,NA
247398,"Herichthys pantostictus",NA,NA,NA
247396,"Herichthys tamasopoensis",NA,NA,NA
247393,"Herichthys minckleyi","KT272187","Herichthys minckleyi isolate 30Churince NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
244518,"Petrochromis trewavasae","NC_018814","Petrochromis trewavasae mitochondrion, complete genome",16588
244514,"Petrochromis polyodon","GQ995755","Petrochromis polyodon isolate 6633 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
244513,"Petrochromis famula","EF679265","Petrochromis famula NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
244511,"Limnotilapia dardennii","EF679249","Limnotilapia dardennii NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
242822,"Bujurquina vittata",NA,NA,NA
242821,"Laetacara dorsigera",NA,NA,NA
242820,"Andinoacara rivulatus","NC_025671","Andinoacara rivulatus mitochondrion, complete genome",16585
242819,"Aequidens metae","NC_033544","Aequidens metae mitochondrion, complete genome",16541
240489,"Callochromis melanostigma",NA,NA,NA
240485,"Xenotilapia longispinis","AY337779","Xenotilapia longispinis isolation-source 1573 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
240484,"Xenotilapia caudafasciata","AY337777","Xenotilapia caudafasciata NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
240481,"Xenotilapia flavipinnis","AY337794","Xenotilapia flavipinnis NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
240480,"Xenotilapia boulengeri","HM135111","Xenotilapia boulengeri voucher Xb2 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
240473,"Lestradea stappersii","AY337792","Lestradea stappersii NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
238235,"Satanoperca leucosticta",NA,NA,NA
238234,"Crenicichla alta","MW563671","Crenicichla alta isolate II54 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
238233,"Heros severus","MT363636","Heros severus mitochondrion, complete genome",16577
238232,"Etroplus suratensis","NC_029832","Etroplus suratensis mitochondrion, complete genome",16467
238231,"Paretroplus nourissati",NA,NA,NA
238230,"Paretroplus damii",NA,NA,NA
238228,"Paretroplus kieneri",NA,NA,NA
238227,"Paretroplus menarambo",NA,NA,NA
238226,"Paretroplus dambabe",NA,NA,NA
238225,"Paretroplus maromandia",NA,NA,NA
238224,"Paretroplus maculatus","NC_011177","Paretroplus maculatus mitochondrion, complete genome",16486
238221,"Ptychochromoides vondrozo",NA,NA,NA
238218,"Ptychochromis inornatus",NA,NA,NA
238217,"Ptychochromis grandidieri",NA,NA,NA
227845,"Thoracochromis brauschi","EU753931","Thoracochromis brauschi isolate Cich114 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
227775,"Haplochromis gracilior","KY366744","Haplochromis gracilior voucher 64843 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1025
227774,"Haplochromis squamipinnis","EU753943","Haplochromis squamipinnis isolate Cich100 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
227772,"Haplochromis crebridens",NA,NA,NA
227771,"Haplochromis vittatus","KY366737","Haplochromis vittatus voucher 64394 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
227770,"Haplochromis microchrysomelas","KX751937","Haplochromis microchrysomelas isolate 18 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",795
227769,"Haplochromis occultidens","KY366740","Haplochromis occultidens voucher 64655 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1042
227768,"Haplochromis olivaceus",NA,NA,NA
227767,"Haplochromis graueri",NA,NA,NA
227766,"Haplochromis paucidens","KX751938","Haplochromis paucidens isolate 20 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1010
227765,"Haplochromis scheffersi",NA,NA,NA
227762,"Haplochromis insidiae","AY930077","Haplochromis insidiae isolate K2 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
227759,"Haplochromis rubescens",NA,NA,NA
227758,"Haplochromis nigroides",NA,NA,NA
227757,"Haplochromis astatodon","KX751936","Haplochromis astatodon isolate 13 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",767
219385,"Bathybates fasciatus","EF679236","Bathybates fasciatus NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
219380,"Anomalochromis thomasi","KX347750","Anomalochromis thomasi NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1035
219373,"Nanochromis parilus","GQ167815","Nanochromis parilus isolate J53 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",967
219369,"Teleogramma brichardi","KP714176","Teleogramma brichardi voucher 6026 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",997
219366,"Pelvicachromis taeniatus","KF359854","Pelvicachromis taeniatus clone 05 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1035
205486,"Cynotilapia afra","NC_018564","Cynotilapia afra mitochondrion, complete genome",16585
205334,"Astatotilapia flaviijosephi","KY366721","Astatotilapia flaviijosephi voucher 102734 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",956
195092,"Trematocara macrostoma","AY663715","Telotrematocara macrostoma isolate 2483 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
195090,"Lamprologus ocellatus","EF191115","Lamprologus ocellatus isolate 2200 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
184153,"Neolamprologus splendens","HM623799","Neolamprologus splendens isolate 628 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
184152,"Neolamprologus savoryi","HM623810","Neolamprologus savoryi isolate 1511 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
184151,"Neolamprologus pulcher","AY740395","Neolamprologus pulcher isolate 481 Kipili Island NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
184150,"Neolamprologus olivaceous","AY740393","Neolamprologus olivaceous isolate 631 Kyeso NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
184149,"Neolamprologus marunguensis","AY740390","Neolamprologus marunguensis isolate 618 Kafitilila NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
184148,"Neolamprologus helianthus",NA,NA,NA
184147,"Neolamprologus gracilis","HM623816","Neolamprologus gracilis isolate 3434 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
175425,"Haplochromis oligacanthus","EU753937","Haplochromis oligacanthus isolate Cich62 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1002
172543,"Mesoheros festae",NA,NA,NA
172541,"Vieja breidohri",NA,NA,NA
172539,"Caquetaia myersi",NA,NA,NA
172537,"Cleithracara maronii",NA,NA,NA
172535,"Parachromis managuensis","NC_026918","Parachromis managuensis mitochondrion, complete genome",16526
172533,"Aequidens diadema",NA,NA,NA
172532,"Hypselecara temporalis","NC_011168","Hypselecara temporalis mitochondrion, complete genome",16544
172531,"Aequidens tetramerus",NA,NA,NA
172530,"Laetacara thayeri","KR233974","Laetacara thayeri mitochondrion, partial genome",14315
172526,"Maskaheros regani",NA,NA,NA
172524,"Trichromis salvini",NA,NA,NA
172522,"Andinoacara pulcher","NC_033547","Andinoacara pulcher mitochondrion, complete genome",16513
168804,"Teleocichla proselytus","MW563656","Teleocichla proselytus isolate C704 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",789
168803,"Teleocichla monogramma","MW563584","Teleocichla monogramma isolate C599 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",752
168802,"Nannacara anomala","NC_031183","Nannacara anomala voucher NanAno mitochondrion, complete genome",16502
168092,"Orthochromis machadoi","EU753936","Orthochromis machadoi isolate Cich139 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
167929,"Oreochromis mortimeri","MK788894","Oreochromis mortimeri isolate SAIAB350 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
167928,"Oreochromis karongae","MK788877","Oreochromis karongae isolate MG_KARON2 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
167849,"Orthochromis mazimeroensis","AY930053","Orthochromis mazimeroensis isolate T3 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
167848,"Pseudosimochromis curvifrons","GQ995779","Pseudosimochromis curvifrons isolate 7060 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
167846,"Plecodus straeleni","EF679258","Plecodus straeleni NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
167844,"Orthochromis polyacanthus","KY366751","Orthochromis polyacanthus voucher 78360 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",823
165734,"Mylochromis anaphyrmus","AF305321","Mylochromis anaphyrmus NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial gene for mitochondrial product",981
163648,"Tyrannochromis nigriventer","AF305307","Tyrannochromis nigriventer NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial gene for mitochondrial product",981
163647,"Tramitichromis variabilis","AF305319","Tramitichromis variabilis NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial gene for mitochondrial product",981
163646,"Tramitichromis brevis","AF305320","Tramitichromis brevis NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial gene for mitochondrial product",981
163645,"Taeniolethrinops praeorbitalis","GQ422576","Taeniolethrinops praeorbitalis NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",934
163644,"Taeniolethrinops laticeps","AF305306","Taeniolethrinops laticeps clone TLATIC635 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial gene for mitochondrial product",981
163642,"Sciaenochromis psammophilus","AF305324","Sciaenochromis psammophilus NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial gene for mitochondrial product",981
163641,"Rhamphochromis macrophthalmus","AF305250","Rhamphochromis macrophthalmus clone RMAC346 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial gene for mitochondrial product",981
163639,"Sciaenochromis benthicola","AF305298","Sciaenochromis benthicola NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial gene for mitochondrial product",981
163638,"Rhamphochromis esox","NC_018563","Rhamphochromis esox mitochondrion, complete genome",16583
