"taxid","species_name","accession_num","seq_name","seq_len"
74137,"Uaru amphiacanthoides","NC_033550","Uaru amphiacanthoides mitochondrion, complete genome",16549
74135,"Teleocichla centrarchus",NA,NA,NA
74131,"Pterophyllum scalare","NC_026535","Pterophyllum scalare mitochondrion, complete genome",16491
74129,"Mikrogeophagus altispinosus",NA,NA,NA
74127,"Mesonauta insignis",NA,NA,NA
74125,"Laetacara curviceps",NA,NA,NA
74123,"Hypselecara coryphaenoides",NA,NA,NA
74121,"Hoplarchus psittacus",NA,NA,NA
74119,"Acaronia nassa",NA,NA,NA
74116,"Geophagus altifrons",NA,NA,NA
74115,"Cichlasoma amazonarum",NA,NA,NA
74112,"Caquetaia spectabilis",NA,NA,NA
74111,"Amatitlania nigrofasciata",NA,NA,NA
74108,"Chaetobranchopsis orbicularis",NA,NA,NA
74106,"Chaetobranchus flavescens",NA,NA,NA
73563,"Heterochromis multidens",NA,NA,NA
70788,"Reganochromis calliurus",NA,NA,NA
70786,"Haplotaxodon microlepis",NA,NA,NA
70784,"Julidochromis transcriptus","AB915447","Julidochromis transcriptus mitochondrial ND5 gene for NADH dehydrogenase subunit 5, partial cds, isolate: Jt1",1638
68046,"Ophthalmotilapia nasuta",NA,NA,NA
68045,"Ophthalmotilapia heterodonta",NA,NA,NA
64557,"Steatocranus casuarius",NA,NA,NA
64555,"Orthochromis malagaraziensis",NA,NA,NA
64553,"Ctenochromis pectoralis",NA,NA,NA
64551,"Tilapia sparrmanii",NA,NA,NA
64550,"Tilapia ruweti",NA,NA,NA
64549,"Coptodon guineensis",NA,NA,NA
64548,"Coptodon discolor",NA,NA,NA
64544,"Oreochromis spilurus",NA,NA,NA
64543,"Oreochromis malagarasi",NA,NA,NA
64541,"Hemichromis fasciatus",NA,NA,NA
64538,"Haplochromis brownae",NA,NA,NA
64535,"Astatoreochromis straeleni",NA,NA,NA
64102,"Cribroheros rostratus",NA,NA,NA
64101,"Cribroheros robertsoni",NA,NA,NA
64100,"Cribroheros rhytisma",NA,NA,NA
64098,"Cribroheros altifrons",NA,NA,NA
63183,"Tomocichla tuba",NA,NA,NA
63178,"Parachromis loisellei",NA,NA,NA
63177,"Parachromis dovii",NA,NA,NA
63165,"Caquetaia kraussii",NA,NA,NA
63162,"Cichlasoma boliviense",NA,NA,NA
63161,"Amatitlania septemfasciata",NA,NA,NA
63160,"Amatitlania sajica",NA,NA,NA
63156,"Amatitlania myrnae",NA,NA,NA
63155,"Archocentrus centrarchus",NA,NA,NA
63152,"Cribroheros longimanus",NA,NA,NA
63151,"Cribroheros diquis",NA,NA,NA
61820,"Amphilophus labiatus",NA,NA,NA
61819,"Amphilophus citrinellus","NC_023827","Amphilophus citrinellus mitochondrion, complete genome",16522
61817,"Cryptoheros spilurus",NA,NA,NA
61805,"Thorichthys meeki","NC_086569","Thorichthys meeki isolate F-T-m-1 mitochondrion, complete genome",16526
57311,"Maylandia xanstomachus",NA,NA,NA
57310,"Pseudotropheus williamsi",NA,NA,NA
57309,"Maylandia barlowi",NA,NA,NA
57308,"Lethrinops gossei",NA,NA,NA
57307,"Labeotropheus fuelleborni",NA,NA,NA
57305,"Iodotropheus sprengerae",NA,NA,NA
57303,"Genyochromis mento","NC_018562","Genyochromis mento mitochondrion, complete genome",16583
57301,"Cyathochromis obliquidens","NC_035993","Cyathochromis obliquidens mitochondrion, complete genome",16581
52957,"Spathodus marlieri",NA,NA,NA
52956,"Spathodus erythrodon",NA,NA,NA
52954,"Eretmodus cyanostictus",NA,NA,NA
51795,"Oxylapia polli",NA,NA,NA
51791,"Cyprichromis leptosoma","AB915448","Cyprichromis leptosoma mitochondrial ND5 gene for NADH dehydrogenase subunit 5, partial cds, isolate: Cl1",1638
51762,"Oreochromis leucostictus","PX311236","Oreochromis leucostictus isolate TZ073 NADH dehydrogenase subunit 5 (ND5) gene, partial cds; mitochondrial",1056
51190,"Haplochromis taurinus",NA,NA,NA
51185,"Haplochromis xenognathus",NA,NA,NA
51172,"Haplochromis nubilus",NA,NA,NA
50903,"Serranochromis robustus","NC_031418","Serranochromis robustus mitochondrion, complete genome",16583
50901,"Ptychochromoides betsileanus",NA,NA,NA
50899,"Paretroplus polyactis",NA,NA,NA
50897,"Labidochromis caeruleus","AB915450","Labidochromis caeruleus mitochondrial ND5 gene for NADH dehydrogenase subunit 5, partial cds, isolate: Lc1",1638
50812,"Pseudocrenilabrus multicolor",NA,NA,NA
50737,"Crenicichla saxatilis",NA,NA,NA
50735,"Cichla ocellaris","NC_030272","Cichla ocellaris mitochondrion, complete genome",16526
50733,"Astronotus ocellatus","NC_009058","Astronotus ocellatus mitochondrion, complete genome",16569
50613,"Sarotherodon melanotheron","NC_015611","Sarotherodon melanotheron mitochondrion, complete genome",16627
47969,"Oreochromis aureus","NC_013750","Oreochromis aureus mitochondrion, complete genome",16628
46578,"Pseudosimochromis marginatus",NA,NA,NA
43689,"Simochromis diagramma",NA,NA,NA
40198,"Tyrannochromis macrostoma",NA,NA,NA
40196,"Tylochromis leonensis",NA,NA,NA
40195,"Maylandia lombardoi",NA,NA,NA
40193,"Oreochromis urolepis","PX311244","Oreochromis urolepis isolate TZ147 NADH dehydrogenase subunit 5 (ND5) gene, partial cds; mitochondrial",1056
40191,"Oreochromis esculentus","NC_025555","Oreochromis esculentus mitochondrion, complete genome",16622
40190,"Neolamprologus tretocephalus",NA,NA,NA
40189,"Neolamprologus leleupi","NC_072542","Neolamprologus leleupi mitochondrion, complete genome",16562
40184,"Haplochromis pyrrhocephalus","AB915452","Haplochromis pyrrhocephalus mitochondrial ND5 gene for NADH dehydrogenase subunit 5, partial cds, isolate: Hp1",1638
40171,"Astatoreochromis alluaudi",NA,NA,NA
40169,"Oreochromis alcalicus",NA,NA,NA
36785,"Melanochromis chipokae",NA,NA,NA
35577,"Mchenga thinos",NA,NA,NA
35576,"Mchenga cyclicos",NA,NA,NA
35575,"Mchenga conophoros",NA,NA,NA
35574,"Mchenga eucinostomus",NA,NA,NA
34813,"Triglachromis otostigma",NA,NA,NA
34811,"Telmatochromis vittatus",NA,NA,NA
34809,"Telmatochromis bifrenatus",NA,NA,NA
34808,"Neolamprologus toae",NA,NA,NA
34807,"Variabilichromis moorii",NA,NA,NA
34806,"Neolamprologus longior",NA,NA,NA
34805,"Neolamprologus furcifer",NA,NA,NA
34804,"Neolamprologus cylindricus",NA,NA,NA
34803,"Neolamprologus christyi",NA,NA,NA
34802,"Neolamprologus caudopunctatus","NC_072541","Neolamprologus caudopunctatus mitochondrion, complete genome",16586
34800,"Neolamprologus brevis","NC_072543","Neolamprologus brevis mitochondrion, complete genome",16586
34799,"Lamprologus werneri","OQ862835","Lamprologus werneri mitochondrion, complete genome",16586
34798,"Lamprologus mocquardi","OQ862830","Lamprologus mocquardi mitochondrion, complete genome",16587
34797,"Lamprologus congoensis","OQ862828","Lamprologus congoensis mitochondrion, complete genome",16585
34794,"Chalinochromis brichardi",NA,NA,NA
34793,"Altolamprologus compressiceps",NA,NA,NA
34792,"Altolamprologus calvus",NA,NA,NA
32515,"Xenotilapia sima",NA,NA,NA
32513,"Tylochromis polylepis","AP009509","Tylochromis polylepis mitochondrial DNA, complete genome",16976
32511,"Telmatochromis temporalis",NA,NA,NA
32509,"Perissodus microlepis",NA,NA,NA
32508,"Neolamprologus tetracanthus",NA,NA,NA
32507,"Neolamprologus brichardi","NC_009062","Neolamprologus brichardi mitochondrion, complete genome",16587
32505,"Lethrinops auritus",NA,NA,NA
32503,"Lepidiolamprologus elongatus",NA,NA,NA
32501,"Lamprologus callipterus",NA,NA,NA
32499,"Julidochromis marlieri",NA,NA,NA
32496,"Champsochromis spilorhynchus",NA,NA,NA
32494,"Chalinochromis popelini",NA,NA,NA
32492,"Cardiopharynx schoutedeni",NA,NA,NA
32491,"Callochromis macrops",NA,NA,NA
32490,"Buccochromis lepturus",NA,NA,NA
32488,"Boulengerochromis microlepis","AB915446","Boulengerochromis microlepis mitochondrial ND5 gene for NADH dehydrogenase subunit 5, partial cds, strain: Bm1",1638
30882,"Cyrtocara moorii",NA,NA,NA
29149,"Protomelas similis",NA,NA,NA
28827,"Pelvicachromis pulcher","MZ357707","Pelvicachromis pulcher mitochondrion, complete genome",17196
28822,"Placidochromis milomo",NA,NA,NA
28818,"Petrochromis orthognathus",NA,NA,NA
28814,"Melanochromis melanopterus",NA,NA,NA
28813,"Melanochromis simulans",NA,NA,NA
28811,"Melanochromis heterochromis",NA,NA,NA
27783,"Cyphotilapia frontosa",NA,NA,NA
27781,"Aulonocara hansbaenschi",NA,NA,NA
27765,"Xenotilapia ochrogenys",NA,NA,NA
27763,"Tanganicodus irsacae",NA,NA,NA
27757,"Paracyprichromis brieni",NA,NA,NA
27755,"Ophthalmotilapia ventralis",NA,NA,NA
27753,"Xenotilapia tenuidentata",NA,NA,NA
27751,"Melanochromis auratus",NA,NA,NA
27749,"Limnochromis auritus",NA,NA,NA
27747,"Lestradea perspicax",NA,NA,NA
27743,"Ectodus descampsii",NA,NA,NA
27741,"Cyathopharynx furcifer",NA,NA,NA
27739,"Cunningtonia longiventralis",NA,NA,NA
27735,"Callochromis pleurospilus",NA,NA,NA
27733,"Bathybates ferox",NA,NA,NA
27731,"Aulonocranus dewindti",NA,NA,NA
13074,"Geophagus steindachneri","NC_033545","Geophagus steindachneri mitochondrion, complete genome",16594
8156,"Pseudosimochromis babaulti",NA,NA,NA
8154,"Astatotilapia calliptera","NC_018560","Astatotilapia calliptera mitochondrion, complete genome",16578
8151,"Tropheus polli",NA,NA,NA
8150,"Tropheus moorii","NC_018815","Tropheus moorii mitochondrion, complete genome",16590
8149,"Tropheus kasabae",NA,NA,NA
8148,"Tropheus duboisi","NC_009063","Tropheus duboisi mitochondrion, complete genome",16598
8147,"Tropheus brichardi",NA,NA,NA
8146,"Tropheus annectens",NA,NA,NA
8144,"Sarotherodon galilaeus","NC_056897","Sarotherodon galilaeus mitochondrion, complete genome",16630
8142,"Oreochromis tanganicae","MK951678","Oreochromis tanganicae mitochondrion, complete genome",16632
8141,"Oreochromis placidus",NA,NA,NA
8130,"Coptodon zillii","PQ932612","Coptodon zillii mitochondrion, complete genome",16554
8129,"Coptodon rendalli","PX311232","Coptodon rendalli isolate TZ012 NADH dehydrogenase subunit 5 (ND5) gene, partial cds; mitochondrial",1053
8128,"Oreochromis niloticus","PX311231","Oreochromis niloticus isolate TZ001 NADH dehydrogenase subunit 5 (ND5) and NADH dehydrogenase subunit 6 (ND6) genes, partial cds; mitochondrial",1907
8127,"Oreochromis mossambicus","PV820012","Oreochromis mossambicus mitochondrion, complete genome",16620
8125,"Julidochromis regani",NA,NA,NA
8117,"Herichthys cyanoguttatus","NC_033546","Herichthys cyanoguttatus mitochondrion, complete genome",16540
