"taxid","species_name","accession_num","seq_name","seq_len"
158760,"Benthochromis tricoti","KF557016","Benthochromis tricoti hypothetical protein (ptr) gene, partial cds",642
152463,"Ophthalmotilapia boops",NA,NA,NA
143659,"Stomatepia pindu","KF557054","Stomatepia pindu hypothetical protein (ptr) gene, partial cds",642
143646,"Stomatepia mariae","GQ168048","Stomatepia mariae isolate J25 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
143624,"Maylandia estherae",NA,NA,NA
143555,"Aristochromis christyi",NA,NA,NA
143550,"Xenotilapia ornatipinnis",NA,NA,NA
143546,"Sarotherodon steinbachi",NA,NA,NA
143508,"Haplochromis piceatus",NA,NA,NA
143507,"Haplochromis ishmaeli",NA,NA,NA
143506,"Grammatotria lemairii",NA,NA,NA
143505,"Gnathochromis permaxillaris",NA,NA,NA
143503,"Dimidiochromis strigatus",NA,NA,NA
143496,"Aulonocara baenschi",NA,NA,NA
137558,"Otopharynx brooksi",NA,NA,NA
137468,"Apistogramma regani",NA,NA,NA
137415,"Apistogramma caetei",NA,NA,NA
137276,"Aulonocara jacobfreibergi",NA,NA,NA
137275,"Nimbochromis livingstonii",NA,NA,NA
137273,"Nimbochromis venustus",NA,NA,NA
137271,"Fossorochromis rostratus",NA,NA,NA
136868,"Protomelas annectens",NA,NA,NA
136867,"Mylochromis labidodon",NA,NA,NA
136863,"Buccochromis atritaeniatus",NA,NA,NA
136862,"Nimbochromis polystigma",NA,NA,NA
136860,"Tramitichromis lituris",NA,NA,NA
131405,"Herichthys carpintis",NA,NA,NA
131241,"Cichlasoma portalegrense",NA,NA,NA
131240,"Hypsophrys nicaraguensis",NA,NA,NA
120229,"Stigmatochromis woodi",NA,NA,NA
120225,"Protomelas fenestratus",NA,NA,NA
120216,"Haplochromis beadlei",NA,NA,NA
120215,"Mylochromis lateristriga",NA,NA,NA
120210,"Labeotropheus trewavasae",NA,NA,NA
120196,"Haplochromis lividus",NA,NA,NA
120195,"Haplochromis simpsoni",NA,NA,NA
120192,"Haplochromis velifer",NA,NA,NA
119969,"Geophagus argyrostictus",NA,NA,NA
119479,"Herichthys labridens","HQ427612","Herichthys labridens voucher UTFTC 2688 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
113515,"Cichlasoma bimaculatum",NA,NA,NA
106584,"Dimidiochromis compressiceps",NA,NA,NA
106582,"Maylandia zebra",NA,NA,NA
97002,"Taeniacara candidi",NA,NA,NA
96998,"Petenia splendida","HQ427616","Petenia splendida voucher UTFTC 2374 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
96994,"Teleocichla cinderella",NA,NA,NA
96991,"Gymnogeophagus gymnogenys",NA,NA,NA
95543,"Tropheops tropheops",NA,NA,NA
87888,"Oreochromis latilabris",NA,NA,NA
87887,"Oreochromis ndalalani",NA,NA,NA
87886,"Oreochromis grahami",NA,NA,NA
87884,"Oreochromis amphimelas",NA,NA,NA
85440,"Astatotilapia bloyeti","KF557026","Haplochromis bloyeti hypothetical protein (ptr) gene, partial cds",642
84390,"Cribroheros bussingi",NA,NA,NA
84389,"Cribroheros alfari",NA,NA,NA
81351,"Retroculus xinguensis","KF557084","Retroculus xinguensis hypothetical protein (ptr) gene, partial cds",633
81349,"Gymnogeophagus labiatus",NA,NA,NA
81347,"Biotodoma wavrini",NA,NA,NA
81345,"Aequidens michaeli",NA,NA,NA
81343,"Acarichthys heckelii",NA,NA,NA
81341,"Satanoperca jurupari","KF557086","Satanoperca jurupari hypothetical protein (ptr) gene, partial cds",546
81340,"Satanoperca acuticeps",NA,NA,NA
81339,"Geophagus brasiliensis",NA,NA,NA
81338,"Crenicichla regani",NA,NA,NA
81337,"Crenicichla lugubris",NA,NA,NA
81336,"Cichla temensis","JX190168","Cichla temensis hypothetical protein (ptr) gene, partial cds",705
81335,"Cichla orinocensis",NA,NA,NA
81334,"Cichla monoculus",NA,NA,NA
81333,"Chaetobranchus semifasciatus",NA,NA,NA
81332,"Astronotus crassipinnis",NA,NA,NA
80772,"Paratilapia polleni","JX190172","Paratilapia polleni hypothetical protein (ptr) gene, partial cds",705
77313,"Haplochromis sauvagei",NA,NA,NA
77308,"Haplochromis plagiodon",NA,NA,NA
77304,"Haplochromis katavi",NA,NA,NA
74137,"Uaru amphiacanthoides","KF557089","Uaru amphiacanthoides hypothetical protein (ptr) gene, partial cds",582
74135,"Teleocichla centrarchus",NA,NA,NA
74131,"Pterophyllum scalare",NA,NA,NA
74129,"Mikrogeophagus altispinosus",NA,NA,NA
74127,"Mesonauta insignis","KF557077","Mesonauta insignis hypothetical protein (ptr) gene, partial cds",642
74125,"Laetacara curviceps","KF557074","Laetacara curviceps hypothetical protein (ptr) gene, partial cds",546
74123,"Hypselecara coryphaenoides",NA,NA,NA
74121,"Hoplarchus psittacus","HQ427620","Hoplarchus psittacus voucher UTFTC 2161 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
74119,"Acaronia nassa",NA,NA,NA
74116,"Geophagus altifrons",NA,NA,NA
74115,"Cichlasoma amazonarum",NA,NA,NA
74112,"Caquetaia spectabilis",NA,NA,NA
74111,"Amatitlania nigrofasciata",NA,NA,NA
74108,"Chaetobranchopsis orbicularis",NA,NA,NA
74106,"Chaetobranchus flavescens",NA,NA,NA
73563,"Heterochromis multidens","GQ168031","Heterochromis multidens isolate J05 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
70788,"Reganochromis calliurus","KF557048","Reganochromis calliurus hypothetical protein (ptr) gene, partial cds",594
70786,"Haplotaxodon microlepis","KF557028","Haplotaxodon microlepis hypothetical protein (ptr) gene, partial cds",573
70784,"Julidochromis transcriptus",NA,NA,NA
68046,"Ophthalmotilapia nasuta",NA,NA,NA
68045,"Ophthalmotilapia heterodonta",NA,NA,NA
64557,"Steatocranus casuarius","GQ168042","Steatocranus casuarius isolate J19 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
64555,"Orthochromis malagaraziensis",NA,NA,NA
64553,"Ctenochromis pectoralis",NA,NA,NA
64551,"Tilapia sparrmanii","GQ168051","Tilapia sparrmanii isolate J30 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
64550,"Tilapia ruweti","GQ168050","Tilapia ruweti isolate J29 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
64549,"Coptodon guineensis","GQ168088","Tilapia guineensis isolate J84 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
64548,"Coptodon discolor","GQ168052","Tilapia discolor isolate J31 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
64544,"Oreochromis spilurus",NA,NA,NA
64543,"Oreochromis malagarasi",NA,NA,NA
64541,"Hemichromis fasciatus",NA,NA,NA
64538,"Haplochromis brownae",NA,NA,NA
64535,"Astatoreochromis straeleni",NA,NA,NA
64102,"Cribroheros rostratus",NA,NA,NA
64101,"Cribroheros robertsoni",NA,NA,NA
64100,"Cribroheros rhytisma",NA,NA,NA
64098,"Cribroheros altifrons",NA,NA,NA
63183,"Tomocichla tuba",NA,NA,NA
63178,"Parachromis loisellei",NA,NA,NA
63177,"Parachromis dovii",NA,NA,NA
63165,"Caquetaia kraussii","KF557066","Caquetaia kraussii hypothetical protein (ptr) gene, partial cds",582
63162,"Cichlasoma boliviense","KF557067","Cichlasoma boliviense hypothetical protein (ptr) gene, partial cds",642
63161,"Amatitlania septemfasciata",NA,NA,NA
63160,"Amatitlania sajica","KF557070","Cryptoheros sajica hypothetical protein (ptr) gene, partial cds",582
63156,"Amatitlania myrnae",NA,NA,NA
63155,"Archocentrus centrarchus",NA,NA,NA
63152,"Cribroheros longimanus",NA,NA,NA
63151,"Cribroheros diquis",NA,NA,NA
61820,"Amphilophus labiatus",NA,NA,NA
61819,"Amphilophus citrinellus","HM050148","Amphilophus citrinellus hypothetical protein LOC564097 (Ptr) gene, partial cds",742
61817,"Cryptoheros spilurus",NA,NA,NA
61805,"Thorichthys meeki","KF557087","Thorichthys meeki hypothetical protein (ptr) gene, partial cds",543
57311,"Maylandia xanstomachus",NA,NA,NA
57310,"Pseudotropheus williamsi",NA,NA,NA
57309,"Maylandia barlowi",NA,NA,NA
57308,"Lethrinops gossei",NA,NA,NA
57307,"Labeotropheus fuelleborni",NA,NA,NA
57305,"Iodotropheus sprengerae",NA,NA,NA
57303,"Genyochromis mento",NA,NA,NA
57301,"Cyathochromis obliquidens",NA,NA,NA
52957,"Spathodus marlieri","KF557051","Spathodus marlieri hypothetical protein (ptr) gene, partial cds",642
52956,"Spathodus erythrodon",NA,NA,NA
52954,"Eretmodus cyanostictus","GQ168082","Eretmodus cyanostictus isolate J75 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
51795,"Oxylapia polli",NA,NA,NA
51791,"Cyprichromis leptosoma","GQ168086","Cyprichromis leptosoma isolate J80 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
51762,"Oreochromis leucostictus",NA,NA,NA
51190,"Haplochromis taurinus",NA,NA,NA
51185,"Haplochromis xenognathus",NA,NA,NA
51172,"Haplochromis nubilus",NA,NA,NA
50903,"Serranochromis robustus",NA,NA,NA
50901,"Ptychochromoides betsileanus",NA,NA,NA
50899,"Paretroplus polyactis",NA,NA,NA
50897,"Labidochromis caeruleus",NA,NA,NA
50812,"Pseudocrenilabrus multicolor",NA,NA,NA
50737,"Crenicichla saxatilis",NA,NA,NA
50735,"Cichla ocellaris",NA,NA,NA
50733,"Astronotus ocellatus",NA,NA,NA
50613,"Sarotherodon melanotheron","GQ168039","Sarotherodon melanotheron nigripinnis isolate J15 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
47969,"Oreochromis aureus",NA,NA,NA
46578,"Pseudosimochromis marginatus",NA,NA,NA
43689,"Simochromis diagramma",NA,NA,NA
40198,"Tyrannochromis macrostoma",NA,NA,NA
40196,"Tylochromis leonensis",NA,NA,NA
40195,"Maylandia lombardoi",NA,NA,NA
40193,"Oreochromis urolepis",NA,NA,NA
40191,"Oreochromis esculentus",NA,NA,NA
40190,"Neolamprologus tretocephalus",NA,NA,NA
40189,"Neolamprologus leleupi",NA,NA,NA
40184,"Haplochromis pyrrhocephalus",NA,NA,NA
40171,"Astatoreochromis alluaudi",NA,NA,NA
40169,"Oreochromis alcalicus","GQ168033","Alcolapia alcalica isolate J08 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
36785,"Melanochromis chipokae",NA,NA,NA
35577,"Mchenga thinos",NA,NA,NA
35576,"Mchenga cyclicos",NA,NA,NA
35575,"Mchenga conophoros",NA,NA,NA
35574,"Mchenga eucinostomus",NA,NA,NA
34813,"Triglachromis otostigma",NA,NA,NA
34811,"Telmatochromis vittatus",NA,NA,NA
34809,"Telmatochromis bifrenatus",NA,NA,NA
34808,"Neolamprologus toae","KF557038","Neolamprologus toae hypothetical protein (ptr) gene, partial cds",642
34807,"Variabilichromis moorii","GQ168084","Variabilichromis moorii isolate J77 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
34806,"Neolamprologus longior",NA,NA,NA
34805,"Neolamprologus furcifer",NA,NA,NA
34804,"Neolamprologus cylindricus",NA,NA,NA
34803,"Neolamprologus christyi",NA,NA,NA
34802,"Neolamprologus caudopunctatus",NA,NA,NA
34800,"Neolamprologus brevis","KF557033","Neolamprologus brevis hypothetical protein (ptr) gene, partial cds",642
34799,"Lamprologus werneri",NA,NA,NA
34798,"Lamprologus mocquardi",NA,NA,NA
34797,"Lamprologus congoensis",NA,NA,NA
34794,"Chalinochromis brichardi",NA,NA,NA
34793,"Altolamprologus compressiceps",NA,NA,NA
34792,"Altolamprologus calvus","KF557011","Altolamprologus calvus hypothetical protein (ptr) gene, partial cds",642
32515,"Xenotilapia sima",NA,NA,NA
32513,"Tylochromis polylepis",NA,NA,NA
32511,"Telmatochromis temporalis",NA,NA,NA
32509,"Perissodus microlepis",NA,NA,NA
32508,"Neolamprologus tetracanthus",NA,NA,NA
32507,"Neolamprologus brichardi",NA,NA,NA
32505,"Lethrinops auritus",NA,NA,NA
32503,"Lepidiolamprologus elongatus",NA,NA,NA
32501,"Lamprologus callipterus",NA,NA,NA
32499,"Julidochromis marlieri",NA,NA,NA
32496,"Champsochromis spilorhynchus",NA,NA,NA
32494,"Chalinochromis popelini",NA,NA,NA
32492,"Cardiopharynx schoutedeni","KF557018","Cardiopharynx schoutedeni hypothetical protein (ptr) gene, partial cds",642
32491,"Callochromis macrops",NA,NA,NA
32490,"Buccochromis lepturus",NA,NA,NA
32488,"Boulengerochromis microlepis","GQ168071","Boulengerochromis microlepis isolate J62 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
30882,"Cyrtocara moorii","KF557022","Cyrtocara moorii hypothetical protein (ptr) gene, partial cds",642
29149,"Protomelas similis",NA,NA,NA
28827,"Pelvicachromis pulcher","KJ816598","Pelvicachromis pulcher isolate CICH26 Ptr (Ptr) gene, partial cds",688
28822,"Placidochromis milomo",NA,NA,NA
28818,"Petrochromis orthognathus",NA,NA,NA
28814,"Melanochromis melanopterus",NA,NA,NA
28813,"Melanochromis simulans",NA,NA,NA
28811,"Melanochromis heterochromis",NA,NA,NA
27783,"Cyphotilapia frontosa","KF557021","Cyphotilapia frontosa hypothetical protein (ptr) gene, partial cds",642
27781,"Aulonocara hansbaenschi",NA,NA,NA
27765,"Xenotilapia ochrogenys",NA,NA,NA
27763,"Tanganicodus irsacae",NA,NA,NA
27757,"Paracyprichromis brieni","KF557042","Paracyprichromis brieni hypothetical protein (ptr) gene, partial cds",642
27755,"Ophthalmotilapia ventralis","KF557039","Ophthalmotilapia ventralis hypothetical protein (ptr) gene, partial cds",642
27753,"Xenotilapia tenuidentata",NA,NA,NA
27751,"Melanochromis auratus",NA,NA,NA
27749,"Limnochromis auritus",NA,NA,NA
27747,"Lestradea perspicax",NA,NA,NA
27743,"Ectodus descampsii",NA,NA,NA
27741,"Cyathopharynx furcifer",NA,NA,NA
27739,"Cunningtonia longiventralis",NA,NA,NA
27735,"Callochromis pleurospilus",NA,NA,NA
27733,"Bathybates ferox","GQ168083","Bathybates ferox isolate J76 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
27731,"Aulonocranus dewindti","KF557013","Aulonocranus dewindti hypothetical protein (ptr) gene, partial cds",642
13074,"Geophagus steindachneri",NA,NA,NA
8156,"Pseudosimochromis babaulti",NA,NA,NA
8154,"Astatotilapia calliptera",NA,NA,NA
8151,"Tropheus polli",NA,NA,NA
8150,"Tropheus moorii","HM050205","Tropheus moorii hypothetical protein LOC564097 (Ptr) gene, partial cds",704
8149,"Tropheus kasabae",NA,NA,NA
8148,"Tropheus duboisi","KF557059","Tropheus duboisi hypothetical protein (ptr) gene, partial cds",642
8147,"Tropheus brichardi",NA,NA,NA
8146,"Tropheus annectens",NA,NA,NA
8144,"Sarotherodon galilaeus","KF557049","Sarotherodon galilaeus hypothetical protein (ptr) gene, partial cds",642
8142,"Oreochromis tanganicae","HM050184","Oreochromis tanganicae hypothetical protein LOC564097 (Ptr) gene, partial cds",739
8141,"Oreochromis placidus",NA,NA,NA
8130,"Coptodon zillii","GQ168087","Tilapia zillii isolate J83 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
8129,"Coptodon rendalli",NA,NA,NA
8128,"Oreochromis niloticus","GQ168032","Oreochromis niloticus isolate J07 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
8127,"Oreochromis mossambicus",NA,NA,NA
8125,"Julidochromis regani",NA,NA,NA
8117,"Herichthys cyanoguttatus","HQ427605","Herichthys cyanoguttatus voucher UTFTC 2443 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
